,time,application,angry,disgust,fear,happy,sad,surprise
1291,2022_11_19_16_04_36,Code,0.03,0.0,0.09,0.03,0.84,0.0
1292,2022_11_19_16_04_37,Code,0.04,0.0,0.12,0.08,0.72,0.04
1293,2022_11_19_16_04_37,Code,0.13,0.0,0.2,0.03,0.6,0.03
1294,2022_11_19_16_04_37,Code,0.06,0.0,0.06,0.06,0.81,0.0
1295,2022_11_19_16_04_37,Code,0.04,0.0,0.04,0.36,0.56,0.0
1296,2022_11_19_16_04_38,Code,0.0,0.0,0.01,0.01,0.97,0.0
1297,2022_11_19_16_04_38,Code,0.06,0.0,0.04,0.04,0.86,0.0
1298,2022_11_19_16_04_38,Code,0.04,0.0,0.06,0.33,0.56,0.02
1299,2022_11_19_16_04_38,Code,0.22,0.0,0.1,0.02,0.64,0.01
1300,2022_11_19_16_04_39,Code,0.07,0.0,0.02,0.65,0.23,0.02
1301,2022_11_19_16_04_39,Code,0.08,0.0,0.04,0.57,0.31,0.0
1302,2022_11_19_16_04_39,Code,0.19,0.0,0.15,0.05,0.6,0.01
1303,2022_11_19_16_04_40,Code,0.18,0.0,0.07,0.01,0.73,0.01
1304,2022_11_19_16_04_40,Code,0.05,0.0,0.14,0.03,0.78,0.0
1305,2022_11_19_16_04_40,Code,0.01,0.0,0.05,0.01,0.93,0.0
1306,2022_11_19_16_04_47,Code,0.11,0.0,0.21,0.0,0.68,0.0
1307,2022_11_19_16_04_48,Code,0.17,0.0,0.08,0.04,0.71,0.0
1308,2022_11_19_16_04_48,Code,0.02,0.02,0.3,0.0,0.64,0.03
1309,2022_11_19_16_04_48,Code,0.25,0.0,0.1,0.19,0.44,0.01
1310,2022_11_19_16_04_49,Code,0.21,0.0,0.13,0.15,0.51,0.0
1311,2022_11_19_16_04_51,Code,0.03,0.0,0.12,0.0,0.84,0.01
1312,2022_11_19_16_04_52,Code,0.1,0.07,0.24,0.12,0.36,0.12
1313,2022_11_19_16_04_52,Code,0.09,0.03,0.17,0.14,0.49,0.09
1314,2022_11_19_16_04_53,Code,0.11,0.0,0.18,0.01,0.62,0.08
1315,2022_11_19_16_04_53,Code,0.11,0.04,0.26,0.01,0.51,0.06
1316,2022_11_19_16_04_53,Code,0.19,0.0,0.14,0.03,0.57,0.06
1317,2022_11_19_16_04_53,Code,0.25,0.0,0.06,0.25,0.44,0.0
1318,2022_11_19_16_04_54,Code,0.21,0.0,0.27,0.11,0.35,0.06
1319,2022_11_19_16_04_54,Code,0.08,0.0,0.1,0.0,0.8,0.02
1320,2022_11_19_16_04_54,Code,0.23,0.0,0.18,0.0,0.56,0.03
1321,2022_11_19_16_04_54,Code,0.54,0.0,0.18,0.01,0.24,0.03
1322,2022_11_19_16_04_55,Code,0.08,0.0,0.43,0.0,0.47,0.02
1323,2022_11_19_16_04_55,Code,0.14,0.0,0.1,0.34,0.34,0.07
1324,2022_11_19_16_04_55,Code,0.09,0.03,0.24,0.18,0.39,0.06
1325,2022_11_19_16_04_56,Code,0.04,0.0,0.24,0.12,0.56,0.04
1326,2022_11_19_16_04_57,Code,0.09,0.0,0.12,0.0,0.79,0.0
1327,2022_11_19_16_04_57,Code,0.08,0.0,0.11,0.02,0.77,0.02
1328,2022_11_19_16_04_57,Code,0.12,0.0,0.12,0.02,0.73,0.0
1329,2022_11_19_16_04_57,Code,0.09,0.0,0.04,0.0,0.87,0.0
1330,2022_11_19_16_04_58,Code,0.14,0.0,0.05,0.0,0.82,0.0
1331,2022_11_19_16_04_58,Code,0.3,0.04,0.06,0.06,0.5,0.04
1332,2022_11_19_16_04_58,Code,0.3,0.04,0.06,0.07,0.48,0.04
1333,2022_11_19_16_04_59,Code,0.31,0.02,0.12,0.05,0.48,0.03
1334,2022_11_19_16_04_59,Code,0.18,0.01,0.21,0.0,0.57,0.01
1335,2022_11_19_16_04_59,Code,0.12,0.0,0.23,0.01,0.63,0.01
1336,2022_11_19_16_04_59,Code,0.11,0.0,0.17,0.0,0.71,0.01
1337,2022_11_19_16_05_00,Code,0.12,0.0,0.17,0.0,0.7,0.01
1338,2022_11_19_16_05_00,Code,0.22,0.0,0.09,0.03,0.56,0.09
1339,2022_11_19_16_05_00,Code,0.36,0.0,0.21,0.13,0.23,0.08
1340,2022_11_19_16_05_00,Code,0.36,0.0,0.24,0.04,0.15,0.2
1341,2022_11_19_16_05_01,Code,0.35,0.0,0.15,0.1,0.22,0.18
1342,2022_11_19_16_05_01,Code,0.28,0.0,0.14,0.27,0.1,0.2
1343,2022_11_19_16_05_01,Code,0.35,0.0,0.16,0.24,0.16,0.1
1344,2022_11_19_16_05_01,Code,0.62,0.0,0.14,0.03,0.14,0.08
1345,2022_11_19_16_05_02,Code,0.67,0.02,0.08,0.0,0.22,0.01
1346,2022_11_19_16_05_02,Code,0.74,0.05,0.03,0.0,0.18,0.0
1347,2022_11_19_16_05_02,Code,0.67,0.06,0.02,0.0,0.24,0.0
1348,2022_11_19_16_05_03,Code,0.75,0.04,0.04,0.0,0.17,0.0
1349,2022_11_19_16_05_03,Code,0.67,0.05,0.06,0.0,0.21,0.01
1350,2022_11_19_16_05_03,Code,0.57,0.05,0.1,0.0,0.26,0.01
1351,2022_11_19_16_05_03,Code,0.43,0.0,0.17,0.06,0.33,0.0
1352,2022_11_19_16_05_04,Code,0.85,0.01,0.07,0.0,0.07,0.0
1353,2022_11_19_16_05_04,Code,0.68,0.07,0.05,0.0,0.19,0.0
1354,2022_11_19_16_05_05,Code,0.44,0.01,0.22,0.01,0.24,0.07
1355,2022_11_19_16_05_05,Code,0.51,0.0,0.24,0.01,0.09,0.15
1356,2022_11_19_16_05_06,Code,0.32,0.0,0.28,0.15,0.15,0.1
1357,2022_11_19_16_05_06,Code,0.2,0.0,0.49,0.02,0.27,0.02
1358,2022_11_19_16_05_06,Code,0.27,0.0,0.3,0.0,0.42,0.0
1359,2022_11_19_16_05_07,Code,0.38,0.0,0.28,0.03,0.24,0.07
1360,2022_11_19_16_05_07,Code,0.28,0.0,0.45,0.03,0.21,0.03
1361,2022_11_19_16_05_07,Code,0.28,0.0,0.39,0.03,0.18,0.11
1362,2022_11_19_16_05_07,Code,0.34,0.03,0.21,0.03,0.31,0.07
1363,2022_11_19_16_05_08,Code,0.26,0.0,0.09,0.02,0.61,0.02
1364,2022_11_19_16_05_08,Code,0.24,0.0,0.11,0.0,0.61,0.04
1365,2022_11_19_16_05_09,Microsoft Edge,0.24,0.0,0.09,0.03,0.61,0.03
1366,2022_11_19_16_05_09,Microsoft Edge,0.38,0.0,0.05,0.05,0.48,0.05
1367,2022_11_19_16_05_09,Microsoft Edge,0.33,0.0,0.08,0.04,0.5,0.04
1368,2022_11_19_16_05_09,Microsoft Edge,0.48,0.0,0.1,0.03,0.34,0.03
1369,2022_11_19_16_05_10,Microsoft Edge,0.48,0.0,0.13,0.0,0.35,0.04
1370,2022_11_19_16_05_10,Microsoft Edge,0.23,0.0,0.08,0.0,0.67,0.02
1371,2022_11_19_16_05_10,Microsoft Edge,0.35,0.0,0.03,0.03,0.59,0.0
1372,2022_11_19_16_05_11,Code,0.2,0.0,0.04,0.0,0.76,0.0
1373,2022_11_19_16_05_11,Code,0.1,0.0,0.1,0.04,0.49,0.27
1374,2022_11_19_16_05_11,Code,0.06,0.0,0.12,0.0,0.8,0.02
1375,2022_11_19_16_05_11,Code,0.13,0.03,0.23,0.03,0.53,0.03
1376,2022_11_19_16_05_12,Code,0.15,0.0,0.21,0.05,0.49,0.1
1377,2022_11_19_16_05_12,Code,0.05,0.0,0.2,0.0,0.73,0.02
1378,2022_11_19_16_05_12,Code,0.19,0.0,0.23,0.0,0.56,0.01
1379,2022_11_19_16_05_13,Code,0.36,0.01,0.31,0.0,0.31,0.01
1380,2022_11_19_16_05_13,Code,0.38,0.03,0.45,0.0,0.12,0.01
1381,2022_11_19_16_05_13,Code,0.36,0.01,0.44,0.0,0.16,0.03
1382,2022_11_19_16_05_13,Code,0.37,0.01,0.4,0.0,0.16,0.05
1383,2022_11_19_16_05_14,Code,0.37,0.0,0.38,0.0,0.14,0.11
1384,2022_11_19_16_05_14,Code,0.32,0.0,0.45,0.0,0.17,0.06
1385,2022_11_19_16_05_14,Code,0.21,0.0,0.26,0.0,0.52,0.01
1386,2022_11_19_16_05_15,Code,0.23,0.0,0.4,0.0,0.32,0.05
1387,2022_11_19_16_05_15,Code,0.23,0.0,0.36,0.0,0.41,0.0
1388,2022_11_19_16_05_15,Code,0.09,0.0,0.56,0.01,0.28,0.05
1389,2022_11_19_16_05_15,Code,0.2,0.0,0.21,0.0,0.57,0.01
1390,2022_11_19_16_05_16,Code,0.24,0.0,0.24,0.03,0.46,0.03
1391,2022_11_19_16_05_16,Code,0.18,0.15,0.09,0.25,0.3,0.03
1392,2022_11_19_16_05_16,Code,0.27,0.14,0.08,0.28,0.22,0.0
1393,2022_11_19_16_05_16,Code,0.15,0.05,0.07,0.45,0.26,0.01
1394,2022_11_19_16_05_17,Code,0.15,0.03,0.08,0.08,0.51,0.15
1395,2022_11_19_16_05_17,Code,0.09,0.0,0.06,0.09,0.71,0.06
1396,2022_11_19_16_05_17,Code,0.56,0.0,0.13,0.04,0.26,0.0
1397,2022_11_19_16_05_18,Code,0.33,0.0,0.4,0.0,0.2,0.07
1398,2022_11_19_16_05_18,Code,0.14,0.0,0.36,0.0,0.5,0.0
1399,2022_11_19_16_05_18,Code,0.2,0.0,0.3,0.1,0.4,0.0
1400,2022_11_19_16_05_18,Code,0.11,0.0,0.11,0.0,0.67,0.11
1401,2022_11_19_16_05_19,Code,0.14,0.0,0.24,0.05,0.43,0.14
1402,2022_11_19_16_05_19,Code,0.2,0.0,0.2,0.0,0.4,0.2
1403,2022_11_19_16_05_19,Code,0.22,0.0,0.22,0.11,0.33,0.11
1404,2022_11_19_16_05_20,Code,0.5,0.0,0.17,0.0,0.33,0.0
1405,2022_11_19_16_05_20,Code,0.31,0.0,0.31,0.0,0.31,0.06
1406,2022_11_19_16_05_20,Code,0.27,0.0,0.18,0.0,0.55,0.0
1407,2022_11_19_16_05_20,Code,0.33,0.0,0.17,0.0,0.5,0.0
1408,2022_11_19_16_05_21,Code,0.3,0.0,0.23,0.03,0.4,0.03
1409,2022_11_19_16_05_21,Code,0.5,0.0,0.25,0.0,0.25,0.0
1410,2022_11_19_16_05_21,Code,0.44,0.0,0.25,0.0,0.25,0.06
1411,2022_11_19_16_05_22,Code,0.28,0.0,0.06,0.0,0.66,0.0
1412,2022_11_19_16_05_22,Code,0.05,0.0,0.08,0.0,0.88,0.0
1413,2022_11_19_16_05_22,Code,0.17,0.0,0.22,0.11,0.28,0.22
1414,2022_11_19_16_05_22,Code,0.17,0.0,0.33,0.08,0.17,0.25
1415,2022_11_19_16_05_23,Code,0.15,0.0,0.25,0.1,0.2,0.3
1416,2022_11_19_16_05_23,Code,0.35,0.0,0.15,0.12,0.27,0.12
1417,2022_11_19_16_05_23,Code,0.14,0.0,0.07,0.36,0.14,0.28
1418,2022_11_19_16_05_24,Code,0.12,0.03,0.21,0.0,0.61,0.03
1419,2022_11_19_16_05_24,Code,0.11,0.0,0.22,0.11,0.44,0.11
1420,2022_11_19_16_05_24,Code,0.16,0.0,0.26,0.0,0.53,0.05
1421,2022_11_19_16_05_24,Code,0.2,0.0,0.2,0.1,0.4,0.1
1422,2022_11_19_16_05_25,Code,0.1,0.0,0.2,0.1,0.6,0.0
1423,2022_11_19_16_05_25,Code,0.1,0.0,0.2,0.0,0.7,0.0
1424,2022_11_19_16_05_25,Code,0.2,0.0,0.0,0.4,0.4,0.0
1425,2022_11_19_16_05_26,Code,0.11,0.0,0.22,0.11,0.33,0.22
1426,2022_11_19_16_05_26,Code,0.02,0.0,0.07,0.0,0.91,0.0
1427,2022_11_19_16_05_26,Code,0.2,0.0,0.2,0.0,0.6,0.0
1428,2022_11_19_16_05_26,Code,0.14,0.0,0.14,0.14,0.56,0.0
1429,2022_11_19_16_05_27,Code,0.08,0.0,0.25,0.08,0.5,0.08
1430,2022_11_19_16_05_27,Code,0.03,0.0,0.08,0.0,0.89,0.0
1431,2022_11_19_16_05_27,Code,0.07,0.0,0.18,0.0,0.75,0.0
1432,2022_11_19_16_05_27,Code,0.12,0.0,0.15,0.01,0.71,0.01
1433,2022_11_19_16_05_28,Code,0.1,0.0,0.18,0.02,0.7,0.0
1434,2022_11_19_16_05_28,Code,0.16,0.02,0.2,0.02,0.59,0.0
1435,2022_11_19_16_05_28,Code,0.1,0.0,0.13,0.0,0.76,0.02
1436,2022_11_19_16_05_29,Terminal,0.12,0.0,0.06,0.11,0.69,0.02
1437,2022_11_19_16_05_29,Terminal,0.13,0.01,0.11,0.01,0.69,0.04
1438,2022_11_19_16_05_29,Terminal,0.1,0.0,0.06,0.02,0.8,0.02
1439,2022_11_19_16_05_29,Terminal,0.04,0.0,0.04,0.01,0.91,0.0
1440,2022_11_19_16_05_30,Terminal,0.08,0.0,0.04,0.02,0.87,0.0
1441,2022_11_19_16_05_30,Terminal,0.04,0.0,0.06,0.0,0.9,0.0
1442,2022_11_19_16_05_30,Terminal,0.06,0.0,0.03,0.0,0.91,0.0
1443,2022_11_19_16_05_31,Terminal,0.04,0.0,0.04,0.0,0.92,0.0
1444,2022_11_19_16_05_31,Terminal,0.05,0.0,0.08,0.0,0.87,0.0
1445,2022_11_19_16_05_31,Terminal,0.05,0.0,0.04,0.0,0.91,0.0
1446,2022_11_19_16_05_31,Terminal,0.06,0.0,0.06,0.02,0.86,0.0
1447,2022_11_19_16_05_32,Terminal,0.14,0.0,0.1,0.0,0.76,0.0
1448,2022_11_19_16_05_32,Terminal,0.05,0.0,0.1,0.01,0.84,0.0
1449,2022_11_19_16_05_32,Terminal,0.05,0.0,0.05,0.0,0.9,0.0
1450,2022_11_19_16_05_32,Terminal,0.04,0.0,0.05,0.0,0.9,0.0
1451,2022_11_19_16_05_33,Terminal,0.05,0.0,0.07,0.0,0.88,0.0
1452,2022_11_19_16_05_33,Terminal,0.04,0.0,0.05,0.0,0.91,0.0
1453,2022_11_19_16_05_33,Terminal,0.23,0.0,0.13,0.1,0.47,0.07
1454,2022_11_19_16_05_33,Terminal,0.09,0.03,0.03,0.0,0.86,0.0
1455,2022_11_19_16_05_34,Terminal,0.24,0.0,0.14,0.05,0.14,0.43
1456,2022_11_19_16_05_34,Terminal,0.0,0.0,0.07,0.0,0.93,0.0
1457,2022_11_19_16_05_34,Terminal,0.25,0.0,0.12,0.06,0.12,0.44
1458,2022_11_19_16_05_35,Terminal,0.05,0.0,0.13,0.02,0.78,0.02
1459,2022_11_19_16_05_35,Terminal,0.08,0.0,0.27,0.03,0.6,0.02
1460,2022_11_19_16_05_35,Terminal,0.05,0.0,0.32,0.02,0.12,0.48
1461,2022_11_19_16_05_35,Terminal,0.14,0.0,0.16,0.04,0.05,0.61
1462,2022_11_19_16_05_36,Terminal,0.12,0.0,0.24,0.02,0.1,0.52
1463,2022_11_19_16_05_36,Terminal,0.23,0.0,0.28,0.03,0.28,0.17
1464,2022_11_19_16_05_36,Terminal,0.28,0.0,0.28,0.04,0.18,0.21
1465,2022_11_19_16_05_36,Terminal,0.21,0.0,0.21,0.04,0.28,0.25
1466,2022_11_19_16_05_37,Terminal,0.26,0.0,0.16,0.11,0.32,0.16
1467,2022_11_19_16_05_37,Terminal,0.35,0.0,0.12,0.12,0.15,0.27
1468,2022_11_19_16_05_37,Terminal,0.14,0.0,0.28,0.03,0.28,0.28
1469,2022_11_19_16_05_37,Terminal,0.19,0.0,0.25,0.03,0.31,0.22
1470,2022_11_19_16_05_38,Terminal,0.21,0.0,0.21,0.12,0.33,0.12
1471,2022_11_19_16_05_38,Terminal,0.03,0.0,0.17,0.0,0.8,0.0
1472,2022_11_19_16_05_38,Terminal,0.01,0.0,0.07,0.0,0.92,0.0
1473,2022_11_19_16_05_39,Terminal,0.01,0.0,0.08,0.0,0.91,0.0
1474,2022_11_19_16_05_39,Terminal,0.01,0.0,0.06,0.0,0.92,0.0
1475,2022_11_19_16_05_39,Terminal,0.03,0.0,0.05,0.0,0.92,0.0
1476,2022_11_19_16_05_39,Terminal,0.06,0.0,0.06,0.02,0.86,0.0
1477,2022_11_19_16_05_40,Terminal,0.06,0.0,0.08,0.02,0.85,0.0
1478,2022_11_19_16_05_40,Terminal,0.07,0.0,0.12,0.02,0.78,0.0
1479,2022_11_19_16_05_40,Terminal,0.04,0.0,0.07,0.0,0.89,0.0
1480,2022_11_19_16_05_40,Terminal,0.05,0.0,0.11,0.02,0.82,0.02
1481,2022_11_19_16_05_41,Terminal,0.02,0.0,0.12,0.0,0.85,0.0
1482,2022_11_19_16_05_41,Terminal,0.03,0.0,0.15,0.0,0.82,0.0
1483,2022_11_19_16_05_41,Terminal,0.05,0.0,0.15,0.0,0.8,0.0
1484,2022_11_19_16_05_42,Terminal,0.06,0.0,0.1,0.0,0.82,0.01
1485,2022_11_19_16_05_42,Terminal,0.06,0.0,0.1,0.0,0.83,0.01
1486,2022_11_19_16_05_42,Terminal,0.05,0.0,0.06,0.0,0.89,0.0
1487,2022_11_19_16_05_42,Terminal,0.01,0.0,0.03,0.0,0.96,0.0
1488,2022_11_19_16_05_43,Terminal,0.02,0.0,0.16,0.0,0.82,0.0
1489,2022_11_19_16_05_43,Terminal,0.04,0.0,0.14,0.0,0.83,0.0
1490,2022_11_19_16_05_43,Terminal,0.03,0.0,0.25,0.0,0.7,0.01
1491,2022_11_19_16_05_43,Terminal,0.05,0.0,0.2,0.0,0.7,0.05
1492,2022_11_19_16_05_44,Terminal,0.04,0.0,0.14,0.02,0.8,0.0
1493,2022_11_19_16_05_44,Terminal,0.04,0.0,0.18,0.0,0.76,0.01
1494,2022_11_19_16_05_44,Terminal,0.05,0.01,0.28,0.0,0.61,0.05
1495,2022_11_19_16_05_44,Terminal,0.07,0.01,0.14,0.01,0.75,0.01
1496,2022_11_19_16_05_46,Terminal,0.18,0.0,0.21,0.31,0.31,0.0
1497,2022_11_19_16_05_47,Terminal,0.24,0.0,0.36,0.18,0.22,0.0
1498,2022_11_19_16_05_47,Terminal,0.01,0.0,0.15,0.0,0.83,0.01
1499,2022_11_19_16_05_47,Terminal,0.02,0.0,0.32,0.0,0.65,0.01
1500,2022_11_19_16_06_37,Electron,0.03,0.0,0.35,0.0,0.55,0.06
1501,2022_11_19_16_06_38,Electron,0.22,0.0,0.3,0.0,0.47,0.02
1502,2022_11_19_16_06_38,Electron,0.39,0.01,0.28,0.0,0.28,0.02
1503,2022_11_19_16_06_38,Electron,0.36,0.0,0.23,0.0,0.39,0.02
1504,2022_11_19_16_06_38,Electron,0.57,0.01,0.15,0.0,0.24,0.02
1505,2022_11_19_16_06_39,Electron,0.87,0.04,0.02,0.0,0.07,0.0
1506,2022_11_19_16_06_39,Electron,0.92,0.03,0.01,0.0,0.03,0.01
1507,2022_11_19_16_06_39,Electron,0.93,0.02,0.01,0.0,0.03,0.01
1508,2022_11_19_16_06_40,Electron,0.9,0.04,0.02,0.0,0.03,0.01
1509,2022_11_19_16_06_40,Electron,0.86,0.02,0.05,0.0,0.06,0.01
1510,2022_11_19_16_06_40,Electron,0.86,0.03,0.04,0.0,0.03,0.04
1511,2022_11_19_16_06_40,Electron,0.89,0.02,0.04,0.0,0.04,0.01
1512,2022_11_19_16_06_41,Electron,0.12,0.0,0.4,0.0,0.43,0.04
1513,2022_11_19_16_06_41,Electron,0.01,0.0,0.01,0.96,0.01,0.01
1514,2022_11_19_16_06_41,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1515,2022_11_19_16_06_42,Electron,0.01,0.0,0.0,0.97,0.01,0.0
1516,2022_11_19_16_06_42,Electron,0.01,0.0,0.0,0.95,0.03,0.0
1517,2022_11_19_16_06_42,Electron,0.01,0.0,0.01,0.93,0.04,0.0
1518,2022_11_19_16_06_43,Electron,0.03,0.0,0.01,0.92,0.03,0.01
1519,2022_11_19_16_06_43,Electron,0.06,0.0,0.38,0.03,0.53,0.0
1520,2022_11_19_16_06_43,Electron,0.05,0.0,0.21,0.0,0.72,0.02
1521,2022_11_19_16_06_44,Electron,0.08,0.0,0.09,0.0,0.83,0.0
1522,2022_11_19_16_06_44,Electron,0.06,0.0,0.15,0.0,0.79,0.0
1523,2022_11_19_16_06_44,Electron,0.06,0.0,0.27,0.02,0.12,0.52
1524,2022_11_19_16_06_45,Electron,0.01,0.0,0.02,0.0,0.0,0.97
1525,2022_11_19_16_06_45,Electron,0.0,0.0,0.02,0.0,0.0,0.98
1526,2022_11_19_16_06_45,Electron,0.04,0.0,0.04,0.0,0.01,0.91
1527,2022_11_19_16_07_16,Electron,0.05,0.0,0.11,0.02,0.8,0.02
1528,2022_11_19_16_07_16,Electron,0.07,0.0,0.1,0.18,0.64,0.01
1529,2022_11_19_16_07_16,Electron,0.0,0.0,0.01,0.92,0.07,0.0
1530,2022_11_19_16_07_16,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1531,2022_11_19_16_07_17,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1532,2022_11_19_16_07_17,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1533,2022_11_19_16_07_17,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1534,2022_11_19_16_07_17,Electron,0.0,0.0,0.0,0.99,0.01,0.0
1535,2022_11_19_16_07_18,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1536,2022_11_19_16_07_18,Electron,0.0,0.0,0.0,1.0,0.0,0.0
1537,2022_11_19_16_07_18,Electron,0.09,0.0,0.25,0.02,0.59,0.05
1538,2022_11_19_16_07_19,Electron,0.09,0.0,0.2,0.02,0.66,0.04
1539,2022_11_19_16_07_19,Electron,0.09,0.0,0.15,0.0,0.74,0.03
1540,2022_11_19_16_07_19,Electron,0.06,0.0,0.13,0.03,0.77,0.0
1541,2022_11_19_16_07_35,Electron,0.42,0.04,0.06,0.0,0.46,0.03
1542,2022_11_19_16_07_36,Electron,0.25,0.06,0.06,0.0,0.62,0.01
1543,2022_11_19_16_07_36,Electron,0.83,0.04,0.03,0.0,0.09,0.01
1544,2022_11_19_16_07_37,Electron,0.59,0.08,0.06,0.0,0.26,0.01
1545,2022_11_19_16_07_37,Electron,0.83,0.03,0.03,0.0,0.09,0.02
1546,2022_11_19_16_07_38,Electron,0.77,0.1,0.04,0.0,0.06,0.03
1547,2022_11_19_16_07_38,Electron,0.78,0.08,0.03,0.0,0.06,0.05
1548,2022_11_19_16_07_39,Electron,0.75,0.06,0.08,0.0,0.07,0.04
1549,2022_11_19_16_07_40,Electron,0.86,0.01,0.05,0.0,0.07,0.01
1550,2022_11_19_16_07_40,Electron,0.55,0.07,0.09,0.0,0.24,0.05
1551,2022_11_19_16_07_41,Electron,0.66,0.12,0.06,0.0,0.12,0.03
1552,2022_11_19_16_07_57,Electron,0.51,0.0,0.15,0.11,0.24,0.0
1553,2022_11_19_16_07_57,Electron,0.24,0.0,0.18,0.0,0.47,0.12
1554,2022_11_19_16_07_57,Electron,0.49,0.02,0.18,0.0,0.07,0.23
1555,2022_11_19_16_07_57,Electron,0.4,0.0,0.25,0.0,0.15,0.19
1556,2022_11_19_16_07_58,Electron,0.14,0.0,0.21,0.0,0.56,0.07
1557,2022_11_19_16_07_58,Electron,0.08,0.0,0.31,0.0,0.54,0.08
1558,2022_11_19_16_07_58,Electron,0.06,0.0,0.28,0.0,0.53,0.12
1559,2022_11_19_16_07_59,Electron,0.07,0.04,0.19,0.0,0.7,0.0
1560,2022_11_19_16_07_59,Electron,0.08,0.06,0.36,0.0,0.33,0.17
1561,2022_11_19_16_07_59,Electron,0.09,0.05,0.32,0.0,0.41,0.14
1562,2022_11_19_16_07_59,Electron,0.13,0.05,0.39,0.0,0.34,0.08
1563,2022_11_19_16_08_00,Electron,0.1,0.03,0.34,0.0,0.41,0.1
1564,2022_11_19_16_08_00,Electron,0.09,0.06,0.42,0.0,0.3,0.12
1565,2022_11_19_16_08_00,Electron,0.11,0.06,0.36,0.0,0.36,0.11
1566,2022_11_19_16_08_01,Electron,0.12,0.04,0.4,0.0,0.32,0.12
1567,2022_11_19_16_08_01,Electron,0.04,0.0,0.63,0.0,0.19,0.15
1568,2022_11_19_16_08_01,Electron,0.05,0.01,0.67,0.0,0.24,0.03
1569,2022_11_19_16_08_02,Electron,0.04,0.02,0.6,0.0,0.13,0.2
1570,2022_11_19_16_08_02,Electron,0.02,0.02,0.45,0.0,0.13,0.38
1571,2022_11_19_16_08_02,Electron,0.04,0.02,0.54,0.0,0.15,0.25
1572,2022_11_19_16_08_03,Electron,0.02,0.02,0.56,0.0,0.13,0.26
1573,2022_11_19_16_08_03,Electron,0.04,0.04,0.57,0.0,0.12,0.21
1574,2022_11_19_16_08_03,Electron,0.0,0.0,0.25,0.0,0.67,0.08
1575,2022_11_19_16_08_04,Electron,0.02,0.0,0.11,0.0,0.86,0.0
1576,2022_11_19_16_08_04,Electron,0.0,0.0,0.2,0.0,0.8,0.0
1577,2022_11_19_16_08_04,Electron,0.05,0.0,0.15,0.0,0.8,0.0
1578,2022_11_19_16_08_05,Electron,0.06,0.06,0.17,0.0,0.67,0.06
1579,2022_11_19_16_08_05,Electron,0.0,0.0,0.21,0.0,0.71,0.07
1580,2022_11_19_16_08_05,Electron,0.04,0.04,0.25,0.0,0.62,0.04
1581,2022_11_19_16_08_06,Electron,0.0,0.0,0.12,0.0,0.88,0.0
1582,2022_11_19_16_08_06,Electron,0.0,0.03,0.08,0.0,0.86,0.03
1583,2022_11_19_16_08_06,Electron,0.0,0.0,0.1,0.0,0.9,0.0
1584,2022_11_19_16_08_07,Electron,0.02,0.02,0.09,0.0,0.88,0.0
1585,2022_11_19_16_08_07,Electron,0.04,0.07,0.14,0.0,0.71,0.04
1586,2022_11_19_16_08_07,Electron,0.02,0.02,0.07,0.0,0.9,0.0
1587,2022_11_19_16_08_08,Electron,0.0,0.05,0.1,0.0,0.85,0.0
1588,2022_11_19_16_08_08,Electron,0.03,0.03,0.07,0.0,0.86,0.0
1589,2022_11_19_16_08_08,Electron,0.03,0.03,0.21,0.0,0.69,0.03
1590,2022_11_19_16_08_09,Electron,0.04,0.04,0.15,0.0,0.73,0.04
1591,2022_11_19_16_08_09,Electron,0.04,0.04,0.16,0.0,0.72,0.04
1592,2022_11_19_16_08_09,Electron,0.02,0.0,0.1,0.0,0.85,0.02
1593,2022_11_19_16_08_35,Electron,0.0,0.0,0.04,0.12,0.79,0.05
1594,2022_11_19_16_08_35,Electron,0.0,0.0,0.01,0.82,0.04,0.13
1595,2022_11_19_16_08_35,Electron,0.0,0.0,0.0,0.96,0.0,0.04
1596,2022_11_19_16_08_35,Electron,0.0,0.0,0.0,0.82,0.01,0.17
1597,2022_11_19_16_08_36,Electron,0.0,0.0,0.0,0.66,0.01,0.33
1598,2022_11_19_16_08_36,Electron,0.0,0.0,0.0,0.89,0.02,0.08
1599,2022_11_19_16_08_36,Electron,0.0,0.0,0.01,0.88,0.07,0.04
1600,2022_11_19_16_20_16,Electron,0.02,0.0,0.35,0.0,0.6,0.02
1601,2022_11_19_16_20_17,Electron,0.03,0.0,0.23,0.0,0.5,0.23
1602,2022_11_19_16_20_17,Electron,0.02,0.0,0.07,0.44,0.07,0.4
1603,2022_11_19_16_20_17,Electron,0.0,0.0,0.0,0.85,0.0,0.15
1604,2022_11_19_16_20_18,Electron,0.0,0.0,0.0,0.93,0.0,0.07
1605,2022_11_19_16_20_18,Electron,0.0,0.0,0.0,0.94,0.0,0.06
1606,2022_11_19_16_20_18,Electron,0.01,0.0,0.01,0.71,0.0,0.27
1607,2022_11_19_16_20_18,Electron,0.0,0.0,0.16,0.39,0.28,0.16
1608,2022_11_19_16_20_19,Electron,0.0,0.0,0.35,0.0,0.6,0.05
